# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20190919200303
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
jma/5904876/profiles/D5904876_031.nc,20141125220528,-59.861,124.295,I,844,JA,20190919141517
jma/5904876/profiles/D5904876_032.nc,20141205220906,-59.772,123.377,I,844,JA,20190919141516
jma/5904876/profiles/D5904876_033.nc,20141215215049,-59.711,122.652,I,844,JA,20190919141516
jma/5904876/profiles/D5904876_034.nc,20141225220257,-59.399,121.851,I,844,JA,20190919141515
jma/5904876/profiles/D5904876_035.nc,20150104220407,-58.954,121.693,I,844,JA,20190919141515
jma/5904876/profiles/D5904876_036.nc,20150114220100,-58.934,121.788,I,844,JA,20190919141516
jma/5904876/profiles/D5904876_037.nc,20150124220854,-59.179,120.985,I,844,JA,20190919141516
jma/5904876/profiles/D5904876_038.nc,20150203220317,-59.485,120.165,I,844,JA,20190919141517
jma/5904879/profiles/D5904879_021.nc,20140922220109,7.926,162.155,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_022.nc,20141002220549,8.017,162.512,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_023.nc,20141012214254,8.155,162.908,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_024.nc,20141022214236,7.946,162.865,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_025.nc,20141101215036,7.843,162.717,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_026.nc,20141111214713,7.863,162.763,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_027.nc,20141121215615,7.889,162.949,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_028.nc,20141201214631,8.005,163.136,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_029.nc,20141211220859,7.869,163.319,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_030.nc,20141221215528,7.797,163.606,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_031.nc,20141231215605,7.782,163.714,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_032.nc,20150110215750,7.554,163.945,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_033.nc,20150120222934,7.511,164.337,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_034.nc,20150130220605,7.621,164.685,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_035.nc,20150209220655,7.680,164.985,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_036.nc,20150219220433,7.777,165.229,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_037.nc,20150301215634,7.789,165.301,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_038.nc,20150311220041,7.536,165.291,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_039.nc,20150321215327,7.282,165.338,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_040.nc,20150331221452,7.287,165.552,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_041.nc,20150410220332,7.476,165.709,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_042.nc,20150420215539,7.650,165.890,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_043.nc,20150430220854,7.623,166.105,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_044.nc,20150510221229,7.690,166.069,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_045.nc,20150520221339,7.868,166.031,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_046.nc,20150530220756,8.102,166.062,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_047.nc,20150609215936,8.216,166.209,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_048.nc,20150619220210,8.429,166.117,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_049.nc,20150629215524,8.898,165.982,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_050.nc,20150709220609,9.344,165.836,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_051.nc,20150719222921,9.373,165.667,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_052.nc,20150729220056,9.167,165.386,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_053.nc,20150808220822,8.990,165.310,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_054.nc,20150818221224,9.178,165.297,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_055.nc,20150828221144,9.108,164.917,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_056.nc,20150907221429,8.875,164.729,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_057.nc,20150917221239,8.736,165.010,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_058.nc,20150927220310,9.027,165.117,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_059.nc,20151007220938,9.086,165.266,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_060.nc,20151017221111,9.269,165.397,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_061.nc,20151027222123,9.315,165.614,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_062.nc,20151106221919,9.254,165.405,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_063.nc,20151116221201,8.996,165.465,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_064.nc,20151126220410,9.447,165.210,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_065.nc,20151206220433,9.077,164.508,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_066.nc,20151216221454,8.902,164.239,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_067.nc,20151226220520,9.044,164.135,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_068.nc,20160105221337,9.192,163.919,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_069.nc,20160115221844,9.308,163.939,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_070.nc,20160125223752,9.449,163.988,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_071.nc,20160204215826,9.402,163.981,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_072.nc,20160214221708,9.158,163.929,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_073.nc,20160224220851,8.692,163.551,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_074.nc,20160305221425,8.417,163.125,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_075.nc,20160315221556,8.207,162.895,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_076.nc,20160325220553,8.208,162.482,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_077.nc,20160404222846,8.515,162.225,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_078.nc,20160414221426,8.655,162.059,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_079.nc,20160424215749,8.611,161.982,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_080.nc,20160504220453,8.445,161.858,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_081.nc,20160514221155,8.335,161.652,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_082.nc,20160524221124,8.308,161.394,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_083.nc,20160603221348,8.299,161.228,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_084.nc,20160613220727,8.277,161.017,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_085.nc,20160623220245,8.350,160.742,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_086.nc,20160703221330,8.494,160.509,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_087.nc,20160713221600,8.703,160.600,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_088.nc,20160723221042,8.727,160.520,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_089.nc,20160802222909,8.707,160.316,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_090.nc,20160812221121,8.873,160.185,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_091.nc,20160822221807,9.079,159.972,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_092.nc,20160901221958,9.244,159.608,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_093.nc,20160911222755,9.339,159.110,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_094.nc,20160921222512,9.266,158.615,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_095.nc,20161001222614,9.079,158.247,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_096.nc,20161011222901,8.875,157.962,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_097.nc,20161021222943,8.824,157.794,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_098.nc,20161031222517,8.508,157.751,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_099.nc,20161110223904,8.477,157.952,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_100.nc,20161120221835,8.422,158.252,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_101.nc,20161130222416,8.202,158.537,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_102.nc,20161210222252,8.100,158.605,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_103.nc,20161220223053,8.148,158.568,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_104.nc,20161230222740,8.305,158.454,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_105.nc,20170109223549,8.360,158.241,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_106.nc,20170119222020,8.209,158.325,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_107.nc,20170129223818,8.025,158.602,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_108.nc,20170208223424,8.057,159.231,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_109.nc,20170218222223,8.108,159.908,P,844,JA,20190919151515
jma/5904879/profiles/D5904879_110.nc,20170228220556,7.894,160.311,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_111.nc,20170310222546,7.737,160.637,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_112.nc,20170320221501,8.011,160.668,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_113.nc,20170330223443,8.444,160.509,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_114.nc,20170409222312,8.650,160.314,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_115.nc,20170419223141,8.690,160.076,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_116.nc,20170429224036,8.784,160.000,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_117.nc,20170509224413,9.021,159.811,P,844,JA,20190919151517
jma/5904879/profiles/D5904879_118.nc,20170519224104,9.308,159.558,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_119.nc,20170529222554,9.818,159.146,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_120.nc,20170608223331,10.361,158.971,P,844,JA,20190919151516
jma/5904879/profiles/D5904879_121.nc,20170618223558,10.518,159.054,P,844,JA,20190919161516
jma/5904879/profiles/D5904879_122.nc,20170628222954,10.390,159.127,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_123.nc,20170708224825,10.110,159.116,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_124.nc,20170718224445,10.092,158.955,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_125.nc,20170728223656,10.270,158.811,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_126.nc,20170807223437,10.826,158.489,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_127.nc,20170817224251,11.146,157.963,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_128.nc,20170827225814,11.174,157.604,P,844,JA,20190919161516
jma/5904879/profiles/D5904879_129.nc,20170906224926,11.048,157.159,P,844,JA,20190919161516
jma/5904879/profiles/D5904879_130.nc,20170916225857,10.845,156.799,P,844,JA,20190919161515
jma/5904879/profiles/D5904879_131.nc,20170926230442,10.612,156.447,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_021.nc,20140920213538,21.016,146.646,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_022.nc,20140930213115,20.591,146.719,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_023.nc,20141010214155,20.277,146.707,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_024.nc,20141020213604,20.076,146.632,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_025.nc,20141030213654,19.814,146.553,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_026.nc,20141109214823,19.689,146.537,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_027.nc,20141119213453,19.521,146.465,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_028.nc,20141129213645,19.354,146.149,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_029.nc,20141209213926,19.291,145.815,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_030.nc,20141219213607,19.186,145.516,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_031.nc,20141229214512,19.104,145.208,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_032.nc,20150108214359,19.133,145.013,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_033.nc,20150118214844,18.871,144.915,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_034.nc,20150128214300,18.564,145.028,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_035.nc,20150207215208,18.320,145.023,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_036.nc,20150217213959,18.004,145.150,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_037.nc,20150227213407,17.370,145.214,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_038.nc,20150309214917,17.397,145.638,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_039.nc,20150319214346,17.863,146.242,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_040.nc,20150329214403,17.824,147.329,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_041.nc,20150408214610,17.801,148.271,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_042.nc,20150418215735,16.788,148.470,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_043.nc,20150428214902,16.369,147.798,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_044.nc,20150508213624,16.172,147.174,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_045.nc,20150518214619,15.714,146.237,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_046.nc,20150528215236,15.285,145.963,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_047.nc,20150607215928,14.902,147.034,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_048.nc,20150617215828,15.877,147.850,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_049.nc,20150627214838,16.326,147.845,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_050.nc,20150707215821,16.581,147.609,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_051.nc,20150717215538,16.750,147.455,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_052.nc,20150727214903,17.097,147.646,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_053.nc,20150806215710,17.482,147.954,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_054.nc,20150816215846,17.522,148.392,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_055.nc,20150826214839,17.208,148.669,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_056.nc,20150905214759,16.777,149.126,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_057.nc,20150915220617,17.336,149.278,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_058.nc,20150925220109,17.865,149.348,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_059.nc,20151005214546,18.074,149.131,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_060.nc,20151015214243,18.204,148.977,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_061.nc,20151025214610,18.523,148.821,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_062.nc,20151104215124,18.663,148.803,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_063.nc,20151114214421,18.689,148.956,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_064.nc,20151124215240,18.605,148.876,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_065.nc,20151204215536,18.606,148.707,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_066.nc,20151214221003,18.849,148.355,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_067.nc,20151224215312,18.903,148.116,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_068.nc,20160103214153,18.885,147.844,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_069.nc,20160113215446,18.982,147.328,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_070.nc,20160123214117,19.019,146.881,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_071.nc,20160202213724,19.242,146.371,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_072.nc,20160212213455,19.320,145.862,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_073.nc,20160222215004,19.283,145.299,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_074.nc,20160303214414,19.306,144.847,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_075.nc,20160313213205,19.278,144.534,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_076.nc,20160323215324,19.325,144.168,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_077.nc,20160402214651,19.504,143.784,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_078.nc,20160412215346,19.719,143.674,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_079.nc,20160422214313,19.755,143.594,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_080.nc,20160502220548,19.750,143.455,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_081.nc,20160512214444,19.753,143.260,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_082.nc,20160522215134,19.569,142.885,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_083.nc,20160601215152,19.066,142.908,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_084.nc,20160611215331,19.043,142.873,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_085.nc,20160621220656,19.104,142.518,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_086.nc,20160701215820,19.035,142.178,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_087.nc,20160711220145,19.065,141.822,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_088.nc,20160721220131,19.039,141.485,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_089.nc,20160731221813,18.896,141.341,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_090.nc,20160810222106,18.911,141.357,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_091.nc,20160820220650,18.992,141.116,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_092.nc,20160830215658,19.229,140.778,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_093.nc,20160909220927,19.128,140.589,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_094.nc,20160919214908,19.065,140.315,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_095.nc,20160929222030,18.981,140.062,P,844,JA,20190919161514
jma/5904931/profiles/D5904931_096.nc,20161009215823,18.828,139.810,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_097.nc,20161019215559,18.588,139.662,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_098.nc,20161029221050,18.400,139.568,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_099.nc,20161108215927,18.363,139.622,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_100.nc,20161118221417,18.389,139.699,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_101.nc,20161128220609,18.407,139.845,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_102.nc,20161208215349,18.726,140.025,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_103.nc,20161218221616,19.035,140.104,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_104.nc,20161228222018,19.124,139.961,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_105.nc,20170107221149,19.277,139.746,P,844,JA,20190919161516
jma/5904931/profiles/D5904931_106.nc,20170117221355,19.531,139.447,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_107.nc,20170127215203,19.917,139.291,P,844,JA,20190919161515
jma/5904931/profiles/D5904931_108.nc,20170206220404,20.315,139.222,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_109.nc,20170216220546,20.671,139.345,P,844,JA,20190919161517
jma/5904931/profiles/D5904931_110.nc,20170226220131,20.912,139.596,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_111.nc,20170308221903,20.823,139.764,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_112.nc,20170318214633,20.588,139.532,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_113.nc,20170328220634,20.519,139.091,P,844,JA,20190919171516
jma/5904931/profiles/D5904931_114.nc,20170407222712,20.420,139.165,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_115.nc,20170417215952,20.160,139.083,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_116.nc,20170427223202,20.180,138.702,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_117.nc,20170507221244,20.099,138.438,P,844,JA,20190919171515
jma/5904931/profiles/D5904931_118.nc,20170517224154,19.769,138.044,P,844,JA,20190919171516
jma/5904931/profiles/D5904931_119.nc,20170527222827,19.454,137.831,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_021.nc,20141008215541,-58.417,173.250,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_022.nc,20141018215137,-58.775,172.322,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_023.nc,20141028215245,-59.194,172.994,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_024.nc,20141107215119,-58.840,172.933,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_025.nc,20141117215822,-58.768,172.518,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_026.nc,20141127215547,-58.503,172.975,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_027.nc,20141207215527,-58.005,173.491,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_028.nc,20141217213327,-57.672,174.440,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_029.nc,20141227220650,-57.408,174.544,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_030.nc,20150106220055,-57.603,173.695,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_031.nc,20150116214943,-57.892,173.099,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_032.nc,20150126215550,-57.967,172.730,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_033.nc,20150205215756,-57.704,172.082,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_034.nc,20150215214912,-57.231,169.243,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_035.nc,20150225214245,-58.189,169.938,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_036.nc,20150307215216,-56.285,171.829,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_037.nc,20150317220059,-56.016,173.959,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_038.nc,20150327215809,-57.099,173.271,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_039.nc,20150406215121,-56.795,173.035,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_040.nc,20150416215045,-56.718,171.468,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_041.nc,20150426215025,-56.528,171.281,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_042.nc,20150506214717,-56.467,171.840,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_043.nc,20150516214617,-56.540,170.701,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_044.nc,20150526215759,-57.221,169.556,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_045.nc,20150605215745,-56.919,168.679,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_046.nc,20150615220004,-57.318,167.817,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_047.nc,20150625215504,-57.039,165.030,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_048.nc,20150705215218,-58.048,165.705,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_049.nc,20150715215943,-58.756,168.044,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_050.nc,20150725215730,-59.130,166.062,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_051.nc,20150804220003,-58.788,165.192,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_052.nc,20150814221516,-58.761,165.317,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_053.nc,20150824220424,-58.539,166.002,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_054.nc,20150903215647,-57.908,167.186,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_055.nc,20150913215043,-58.452,168.902,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_056.nc,20150923215555,-58.519,171.453,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_057.nc,20151003215813,-57.165,170.574,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_058.nc,20151013215622,-58.542,169.236,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_059.nc,20151023214212,-58.667,166.044,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_060.nc,20151102215403,-59.209,167.218,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_061.nc,20151112215616,-59.279,169.289,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_062.nc,20151122220431,-59.564,169.655,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_063.nc,20151202215943,-60.096,169.573,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_064.nc,20151212221003,-60.051,169.829,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_065.nc,20151222215438,-60.361,168.813,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_066.nc,20160101215241,-60.292,169.723,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_067.nc,20160111220607,-60.168,169.305,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_068.nc,20160121220527,-60.561,168.741,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_069.nc,20160131215533,-60.461,169.981,P,844,JA,20190919171515
jma/5904932/profiles/D5904932_070.nc,20160210220422,-60.491,170.007,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_071.nc,20160220220530,-60.891,170.566,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_072.nc,20160301220241,-61.212,171.684,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_073.nc,20160311221117,-61.410,172.791,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_074.nc,20160321220058,-61.421,173.559,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_075.nc,20160331220829,-61.173,174.047,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_076.nc,20160410221158,-60.816,174.644,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_077.nc,20160420220740,-60.100,174.569,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_078.nc,20160430220531,-59.383,174.619,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_079.nc,20160510214719,-58.577,175.302,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_080.nc,20160520215414,-58.508,177.294,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_081.nc,20160530215854,-58.939,178.188,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_082.nc,20160609215919,-59.148,177.681,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_083.nc,20160619220524,-58.998,177.985,P,844,JA,20190919171517
jma/5904932/profiles/D5904932_084.nc,20160629220402,-59.625,178.067,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_085.nc,20160709215753,-59.701,176.854,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_086.nc,20160719221103,-59.759,175.512,P,844,JA,20190919171516
jma/5904932/profiles/D5904932_087.nc,20160729215942,-59.739,174.602,P,844,JA,20190919171516
